t,value
1684717563,79819264
1684717593,79819264
1684717623,79819264
1684717653,79819264
1684717683,79819264
1684717713,79819264
1684717743,79819264
1684717773,79819264
1684717803,79819264
1684717833,79819264
1684717863,79819264
1684717893,79819264
1684717923,79819264
1684717953,79846400
1684717983,79846400
1684718013,79846400
1684718043,79846400
1684718073,79846400
1684718103,79846400
1684718133,79846400
1684718163,79846400
1684718193,79846400
1684718223,79846400
1684718253,79846400
1684718283,79846400
1684718313,79846400
1684718343,79846400
1684718373,79846400
1684718403,79874048
1684718433,79874048
1684718463,79874048
1684718493,79874048
1684718524,79874048
1684718554,79874048
1684718584,79874048
1684718614,79874048
1684718644,79874048
1684718674,79874048
1684718704,79874048
1684718734,79874048
1684718764,79874048
1684718794,79874048
1684718824,79895040
1684718854,79895040
1684718884,79895040
1684718914,79895040
1684718944,79895040
1684718974,79895040
1684719004,79895040
1684719034,79895040
1684719064,79895040
1684719094,79895040
1684719124,79895040
1684719154,79895040
1684719184,79895040
1684719214,79895040
1684719244,79913984
1684719274,79913984
1684719304,79913984
1684719334,79913984
1684719364,79913984
1684719394,79913984
1684719424,79913984
1684719454,79913984
1684719484,79913984
1684719514,79913984
1684719544,79913984
1684719574,79913984
1684719604,79913984
1684719634,79913984
1684719664,79913984
1684719694,80025600
1684719724,80025600
1684719754,80025600
1684719784,80025600
1684719814,80025600
1684719844,80025600
1684719874,80025600
1684719904,80025600
1684719934,80025600
1684719964,80025600
1684719994,80025600
1684720024,80025600
1684720054,80025600
1684720084,80025600
1684720114,80046592
1684720144,80046592
1684720174,80046592
1684720204,80046592
1684720234,80046592
1684720264,80046592
1684720294,80046592
1684720324,80046592
1684720354,80046592
1684720384,80046592
1684720414,80046592
1684720444,80046592
1684720474,80046592
1684720504,80046592
1684720534,80046592
1684720564,80063488
1684720594,80063488
1684720624,80063488
1684720654,80063488
1684720684,80063488
1684720714,80063488
1684720744,80063488
1684720774,80063488
1684720804,80063488
1684720834,80063488
1684720864,80063488
1684720894,80063488
1684720924,80063488
1684720954,80063488
1684720984,80076288
1684721014,80076288
1684721044,80076288
1684721074,80076288
1684721104,80076288
1684721134,80076288
1684721164,80076288
1684721194,80076288
1684721224,80076288
1684721254,80076288
1684721285,80076288
1684721315,80076288
1684721345,80076288
1684721375,80076288
1684721405,80093184
1684721435,80093184
1684721465,80093184
1684721495,80093184
1684721525,80093184
1684721555,80093184
1684721585,80093184
1684721615,80093184
1684721645,80093184
1684721675,80093184
1684721705,80093184
1684721735,80093184
1684721765,80093184
1684721795,80093184
1684721825,80110080
1684721855,80110080
1684721885,80110080
1684721915,80110080
1684721945,80110080
1684721975,80110080
1684722005,80110080
1684722035,80110080
1684722065,80110080
1684722095,80110080
1684722125,80110080
1684722155,80110080
1684722185,80110080
1684722215,80110080
1684722245,80122880
1684722275,80122880
1684722305,80122880
1684722335,80122880
1684722365,80122880
1684722395,80122880
1684722425,80122880
1684722455,80122880
1684722485,80122880
1684722515,80122880
1684722545,80122880
1684722575,80122880
1684722605,80122880
1684722635,80122880
1684722665,80122880
1684722695,80137728
1684722725,80137728
1684722755,80137728
1684722785,80137728
1684722815,80137728
1684722845,80137728
1684722875,80137728
1684722905,80137728
1684722935,80137728
1684722965,80137728
1684722995,80137728
1684723025,80137728
1684723055,80137728
1684723085,80137728
1684723115,80137728
1684723145,80154624
1684723175,80154624
