t,value
1684714262,9223372036854686143
1684714292,9223372036854684543
1684714322,9223372036854681471
1684714352,9223372036854679807
1684714382,9223372036854676671
1684714412,9223372036854675135
1684714442,9223372036854671999
1684714472,9223372036854670463
1684714502,9223372036854667327
1684714532,9223372036854665727
1684714562,9223372036854662591
1684714592,9223372036854660991
1684714622,9223372036854657919
1684714652,9223372036854656319
1684714682,9223372036854653247
1684714712,9223372036854651647
1684714742,9223372036854648447
1684714772,9223372036854646847
1684714802,9223372036854643775
1684714832,9223372036854642175
1684714862,9223372036854639039
1684714892,9223372036854637503
1684714922,9223372036854634367
1684714952,9223372036854632831
1684714982,9223372036854629695
1684715012,9223372036854628159
1684715042,9223372036854624959
1684715072,9223372036854623359
1684715102,9223372036854620287
1684715132,9223372036854618751
1684715162,9223372036854615615
1684715192,9223372036854614015
1684715222,9223372036854610815
1684715252,9223372036854609215
1684715282,9223372036854606207
1684715312,9223372036854604607
1684715342,9223372036854601471
1684715372,9223372036854599935
1684715402,9223372036854596735
1684715432,9223372036854595199
1684715462,9223372036854592063
1684715492,9223372036854590463
1684715522,9223372036854587391
1684715552,9223372036854585791
1684715582,9223372036854582655
1684715612,9223372036854581119
1684715642,9223372036854577919
1684715672,9223372036854576319
1684715702,9223372036854573183
1684715732,9223372036854571583
1684715762,9223372036854568511
1684715792,9223372036854566975
1684715823,9223372036854563775
1684715853,9223372036854562239
1684715883,9223372036854559103
1684715913,9223372036854557631
1684715943,9223372036854554431
1684715973,9223372036854552831
1684716003,9223372036854549759
1684716033,9223372036854548095
1684716063,9223372036854545023
1684716093,9223372036854543423
1684716123,9223372036854540351
1684716153,9223372036854538687
1684716183,9223372036854535615
1684716213,9223372036854534079
1684716243,9223372036854530879
1684716273,9223372036854529343
1684716303,9223372036854526143
1684716333,9223372036854524607
1684716363,9223372036854521471
1684716393,9223372036854519871
1684716423,9223372036854516799
1684716453,9223372036854515199
1684716483,9223372036854512063
1684716513,9223372036854510463
1684716543,9223372036854507327
1684716573,9223372036854505855
1684716603,9223372036854502655
1684716633,9223372036854501055
1684716663,9223372036854497919
1684716693,9223372036854496447
1684716723,9223372036854493247
1684716753,9223372036854491711
1684716783,9223372036854488511
1684716813,9223372036854486911
1684716843,9223372036854765631
1684716873,9223372036854764287
1684716903,9223372036854761215
1684716933,9223372036854759615
1684716963,9223372036854756479
1684716993,9223372036854754943
1684717023,9223372036854751679
1684717053,9223372036854750207
1684717083,9223372036854747007
1684717113,9223372036854745471
1684717143,9223372036854742335
1684717173,9223372036854740799
1684717203,9223372036854737663
1684717233,9223372036854736063
1684717263,9223372036854732927
1684717293,9223372036854731391
1684717323,9223372036854728191
1684717353,9223372036854726655
1684717383,9223372036854723519
1684717413,9223372036854722111
1684717443,9223372036854718975
1684717473,9223372036854717375
1684717503,9223372036854714239
1684717533,9223372036854712639
1684717563,9223372036854709567
1684717593,9223372036854708031
1684717623,9223372036854704831
1684717653,9223372036854703231
1684717683,9223372036854700159
1684717713,9223372036854698559
1684717743,9223372036854695423
1684717773,9223372036854693823
1684717803,9223372036854690687
1684717833,9223372036854689151
1684717863,9223372036854686079
1684717893,9223372036854684479
1684717923,9223372036854681343
1684717953,9223372036854679743
1684717983,9223372036854676607
1684718013,9223372036854675007
1684718043,9223372036854671871
1684718073,9223372036854670335
1684718103,9223372036854667199
1684718133,9223372036854665599
1684718163,9223372036854662527
1684718193,9223372036854660927
1684718223,9223372036854657791
1684718253,9223372036854656255
1684718283,9223372036854653055
1684718313,9223372036854651583
1684718343,9223372036854648319
1684718373,9223372036854646783
1684718403,9223372036854643583
1684718433,9223372036854642111
1684718463,9223372036854638911
1684718493,9223372036854637375
1684718524,9223372036854634303
1684718554,9223372036854632703
1684718584,9223372036854629631
1684718614,9223372036854628031
1684718644,9223372036854624959
1684718674,9223372036854623359
1684718704,9223372036854620159
1684718734,9223372036854618623
1684718764,9223372036854615487
1684718794,9223372036854613823
1684718824,9223372036854610751
1684718854,9223372036854609151
1684718884,9223372036854606015
1684718914,9223372036854604415
1684718944,9223372036854601279
1684718974,9223372036854599743
1684719004,9223372036854596671
1684719034,9223372036854595071
1684719064,9223372036854591935
1684719094,9223372036854590335
1684719124,9223372036854587327
1684719154,9223372036854585727
1684719184,9223372036854582655
1684719214,9223372036854581055
1684719244,9223372036854577919
1684719274,9223372036854576319
1684719304,9223372036854573247
1684719334,9223372036854571647
1684719364,9223372036854568511
1684719394,9223372036854566911
1684719424,9223372036854563839
1684719454,9223372036854562239
1684719484,9223372036854559103
1684719514,9223372036854557567
1684719544,9223372036854554431
1684719574,9223372036854552895
1684719604,9223372036854549759
1684719634,9223372036854548159
1684719664,9223372036854545023
1684719694,9223372036854543423
1684719724,9223372036854540351
1684719754,9223372036854538751
1684719784,9223372036854535615
1684719814,9223372036854534015
1684719844,9223372036854530879
1684719874,9223372036854529279
1684719904,9223372036854526143
1684719934,9223372036854524607
1684719964,9223372036854521471
1684719994,9223372036854519935
1684720024,9223372036854516799
1684720054,9223372036854515263
1684720084,9223372036854512127
1684720114,9223372036854510463
1684720144,9223372036854507391
1684720174,9223372036854505855
1684720204,9223372036854502719
1684720234,9223372036854501119
1684720264,9223372036854498047
1684720294,9223372036854496447
1684720324,9223372036854493311
1684720354,9223372036854491711
1684720384,9223372036854488511
1684720414,9223372036854487039
1684720444,9223372036854764775
1684720474,9223372036854763367
1684720504,9223372036854760359
1684720534,9223372036854758759
1684720564,9223372036854755623
1684720594,9223372036854754087
1684720624,9223372036854750951
1684720654,9223372036854749351
1684720684,9223372036854746151
1684720714,9223372036854744679
1684720744,9223372036854741479
1684720774,9223372036854739879
1684720804,9223372036854736807
1684720834,9223372036854735271
1684720864,9223372036854732071
1684720894,9223372036854730535
1684720924,9223372036854727335
