t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1684714652,6570,447,2.608949,0,15.886121,1.000000,2.000000,8.000000,15.000000,18.710000,440.446000
1684714682,6622,447,2.607004,0,15.885766,1.000000,2.000000,8.000000,15.000000,18.710000,440.446000
1684714712,6648,447,2.585603,0,15.878601,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684714742,6700,447,2.586576,0,15.878534,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684714772,6726,447,2.575875,0,15.879263,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684714802,6778,447,2.571012,0,15.878979,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684714832,6804,447,2.575875,0,15.878650,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684714862,6856,447,2.569066,0,15.878313,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684714892,6882,447,2.564202,0,15.878579,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684714922,6934,447,2.562257,0,15.877422,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684714952,6960,447,2.574903,0,15.877122,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684714982,7012,447,2.569066,0,15.877455,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715012,7038,447,2.570039,0,15.877205,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715042,7090,447,2.572957,0,15.877069,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715072,7116,447,2.575875,0,15.876872,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715102,7168,447,2.568093,0,15.877643,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715132,7194,447,2.567121,0,15.877708,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715162,7246,447,2.558366,0,15.877436,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715192,7272,447,2.558366,0,15.877620,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715222,7324,447,2.562257,0,15.877728,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715252,7350,447,2.567121,0,15.877647,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715282,7402,447,2.573930,0,15.877188,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715312,7428,447,2.569066,0,15.877209,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715342,7480,447,2.552529,0,15.875188,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715372,7506,447,2.550584,0,15.875255,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715402,7558,447,2.552529,0,15.877579,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715432,7584,447,2.544747,0,15.876438,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715462,7636,447,2.541829,0,15.876446,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715492,7662,447,2.539883,0,15.876635,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715522,7714,447,2.539883,0,15.876635,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715552,7740,447,2.539883,0,15.876635,1.000000,2.000000,8.000000,13.840000,18.710000,440.446000
1684715582,7792,447,2.500973,0,15.831359,1.000000,2.000000,7.550000,13.000000,18.000000,440.446000
1684715612,7818,447,2.500973,0,15.831359,1.000000,2.000000,7.550000,13.000000,18.000000,440.446000
1684715642,7870,447,2.499027,0,15.830806,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684715672,7896,447,2.498054,0,15.830990,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684715702,7948,447,2.473735,0,15.828570,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684715732,7974,447,2.473735,0,15.828570,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684715762,8026,447,2.459144,0,15.826385,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684715792,8052,447,2.457198,0,15.826565,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684715823,8104,447,2.458171,0,15.828228,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684715853,8130,447,2.463035,0,15.828548,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684715883,8182,447,2.460117,0,15.827803,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684715913,8208,447,2.452335,0,15.826551,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684715943,8260,447,2.447471,0,15.826105,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684715973,8286,447,2.455253,0,15.826867,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716003,8338,447,2.456226,0,15.826808,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716033,8364,447,2.459144,0,15.826631,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716063,8416,447,2.461089,0,15.826452,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716093,8442,447,2.464008,0,15.826459,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716123,8494,447,2.461089,0,15.826944,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716153,8520,447,2.461089,0,15.826575,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716183,8572,447,2.462062,0,15.826700,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716213,8598,447,2.462062,0,15.827192,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716243,8650,447,2.460117,0,15.827311,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716273,8676,447,2.456226,0,15.827608,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716303,8728,447,2.466926,0,15.826896,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716333,8754,447,2.466926,0,15.826896,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716363,8806,447,2.469844,0,15.827025,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716393,8832,447,2.469844,0,15.827025,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716423,8884,447,2.469844,0,15.827701,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716453,8910,447,2.465953,0,15.827263,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716483,8962,447,2.458171,0,15.827244,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716513,8988,447,2.455253,0,15.827236,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716543,9040,447,2.459144,0,15.826939,1.000000,2.000000,7.000000,13.000000,18.000000,440.446000
1684716573,9066,447,2.443580,0,15.821476,1.000000,2.000000,7.000000,12.420000,18.000000,440.446000
1684716603,9118,447,2.437743,0,15.821393,1.000000,2.000000,7.000000,12.420000,18.000000,440.446000
1684716633,9144,447,2.440661,0,15.821096,1.000000,2.000000,7.000000,12.420000,18.000000,440.446000
1684716663,9196,447,2.444553,0,15.821541,1.000000,2.000000,7.000000,12.420000,18.000000,440.446000
1684716693,9222,447,2.498054,0,15.902790,1.000000,2.000000,7.000000,13.000000,18.710000,440.446000
1684716723,9274,447,2.496109,0,15.903035,1.000000,2.000000,7.000000,13.000000,18.710000,440.446000
1684716753,9300,447,2.496109,0,15.903035,1.000000,2.000000,7.000000,13.000000,18.710000,440.446000
1684716783,9352,447,2.491245,0,15.903216,1.000000,2.000000,7.000000,13.000000,18.710000,440.446000
1684716813,9378,447,2.491245,0,15.903216,1.000000,2.000000,7.000000,13.000000,18.710000,440.446000
1684716843,9430,447,2.490272,0,15.902665,1.000000,2.000000,7.000000,13.000000,18.710000,440.446000
1684716873,9456,447,2.487354,0,15.902479,1.000000,2.000000,7.000000,13.000000,18.710000,440.446000
1684716903,9508,447,2.487354,0,15.902601,1.000000,2.000000,7.000000,13.000000,18.710000,440.446000
1684716933,9534,447,2.489300,0,15.902419,1.000000,2.000000,7.000000,13.000000,18.710000,440.446000
1684716963,9586,447,2.483463,0,15.902843,1.000000,2.000000,7.000000,13.000000,18.710000,440.446000
1684716993,9612,447,2.441634,0,15.885162,1.000000,2.000000,7.000000,12.000000,18.000000,440.446000
1684717023,9664,447,2.432879,0,15.884514,1.000000,2.000000,7.000000,12.000000,18.000000,440.446000
1684717053,9690,447,2.427043,0,15.884304,1.000000,2.000000,7.000000,12.000000,18.000000,440.446000
1684717083,9742,447,2.430934,0,15.884015,1.000000,2.000000,7.000000,12.000000,18.000000,440.446000
1684717113,9768,447,2.425097,0,15.884111,1.000000,2.000000,7.000000,12.000000,18.000000,440.446000
1684717143,9820,447,2.415370,0,15.883511,1.000000,2.000000,6.550000,12.000000,18.000000,440.446000
1684717173,9846,447,2.410506,0,15.883484,1.000000,2.000000,6.550000,12.000000,18.000000,440.446000
1684717203,9898,447,2.411479,0,15.883367,1.000000,2.000000,6.550000,12.000000,18.000000,440.446000
1684717233,9924,447,2.409533,0,15.883233,1.000000,2.000000,6.550000,12.000000,18.000000,440.446000
1684717263,9976,447,2.412451,0,15.883189,1.000000,2.000000,6.550000,12.000000,18.000000,440.446000
1684717293,10002,447,2.412451,0,15.883189,1.000000,2.000000,6.550000,12.000000,18.000000,440.446000
1684717323,10054,447,2.407588,0,15.883406,1.000000,2.000000,6.550000,12.000000,18.000000,440.446000
1684717353,10080,447,2.412451,0,15.883740,1.000000,2.000000,6.550000,12.000000,18.000000,440.446000
1684717383,10132,447,2.408560,0,15.883289,1.000000,2.000000,6.550000,12.000000,18.000000,440.446000
1684717413,10158,447,2.408560,0,15.883289,1.000000,2.000000,6.550000,12.000000,18.000000,440.446000
1684717443,10210,447,2.397860,0,15.881936,1.000000,2.000000,6.000000,12.000000,18.000000,440.446000
1684717473,10236,447,2.393969,0,15.881543,1.000000,2.000000,6.000000,12.000000,18.000000,440.446000
1684717503,10288,447,2.372568,0,15.875683,1.000000,2.000000,6.000000,11.420000,18.000000,440.446000
1684717533,10314,447,2.377432,0,15.875292,1.000000,2.000000,6.000000,11.420000,18.000000,440.446000
1684717563,10366,447,2.383268,0,15.876256,1.000000,2.000000,6.000000,11.420000,18.000000,440.446000
1684717593,10392,447,2.384241,0,15.876201,1.000000,2.000000,6.000000,11.420000,18.000000,440.446000
1684717623,10444,447,2.376459,0,15.876020,1.000000,2.000000,6.000000,11.420000,18.000000,440.446000
1684717653,10470,447,2.357977,0,15.868626,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684717683,10522,447,2.358949,0,15.868512,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684717713,10548,447,2.358949,0,15.868512,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684717743,10600,447,2.369650,0,15.867561,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684717773,10626,447,2.364786,0,15.867950,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684717803,10678,447,2.368677,0,15.867491,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684717833,10704,447,2.368677,0,15.867491,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684717863,10756,447,2.348249,0,15.866327,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684717893,10782,447,2.348249,0,15.866327,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684717923,10834,447,2.348249,0,15.866327,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684717953,10860,447,2.348249,0,15.866327,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684717983,10912,447,2.345331,0,15.866606,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718013,10938,447,2.343385,0,15.866403,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718043,10990,447,2.342412,0,15.866516,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718073,11016,447,2.341440,0,15.866629,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718103,11068,447,2.338521,0,15.866661,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718133,11094,447,2.337549,0,15.866773,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718163,11146,447,2.335603,0,15.866569,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718193,11172,447,2.335603,0,15.866569,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718223,11224,447,2.331712,0,15.866651,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718253,11250,447,2.331712,0,15.866651,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718283,11302,447,2.329767,0,15.866815,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718313,11328,447,2.325875,0,15.866895,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718343,11380,447,2.322957,0,15.867169,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718373,11406,447,2.321984,0,15.867281,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718403,11458,447,2.323930,0,15.866935,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718433,11484,447,2.321984,0,15.866852,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718463,11536,447,2.322957,0,15.866740,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718493,11562,447,2.321984,0,15.866852,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718524,11614,447,2.324903,0,15.866823,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718554,11640,447,2.324903,0,15.866946,1.000000,2.000000,6.000000,11.000000,17.420000,440.446000
1684718584,11692,447,2.109922,0,14.323314,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684718614,11718,447,2.109922,0,14.323314,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684718644,11770,447,2.109922,0,14.323314,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684718674,11796,447,2.104086,0,14.322610,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684718704,11848,447,2.104086,0,14.322814,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684718734,11874,447,2.104086,0,14.322814,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684718764,11926,447,2.103113,0,14.322923,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684718794,11952,447,2.099222,0,14.322951,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684718824,12004,447,2.100195,0,14.322842,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684718854,12030,447,2.100195,0,14.322842,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684718884,12082,447,2.099222,0,14.322815,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684718914,12108,447,2.095331,0,14.322841,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684718944,12160,447,2.095331,0,14.322841,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684718974,12186,447,2.087549,0,14.322347,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719004,12238,447,2.086576,0,14.322455,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719034,12264,447,2.070039,0,14.322307,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719064,12316,447,2.064202,0,14.322267,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719094,12342,447,2.064202,0,14.322267,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719124,12394,447,2.062257,0,14.322071,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719154,12420,447,2.051556,0,14.321536,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719184,12472,447,2.051556,0,14.321672,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719214,12498,447,2.052529,0,14.321567,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719244,12550,447,2.059339,0,14.322254,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719274,12576,447,2.064202,0,14.322335,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719304,12628,447,2.061284,0,14.322653,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719334,12654,447,2.061284,0,14.322653,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719364,12706,447,2.065175,0,14.322636,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719394,12732,447,2.064202,0,14.323015,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719424,12784,447,2.063230,0,14.323121,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719454,12810,447,2.065175,0,14.322976,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719484,12862,447,2.061284,0,14.321770,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719514,12888,447,2.062257,0,14.321663,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719544,12940,447,2.061284,0,14.321770,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719574,12966,447,2.060311,0,14.321672,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719604,13018,447,2.059339,0,14.321438,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719634,13044,447,2.047665,0,14.318218,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719664,13096,447,2.044747,0,14.317921,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719694,13122,447,2.039883,0,14.315045,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719724,13174,447,2.034047,0,14.313700,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719754,13200,447,2.034047,0,14.313700,1.000000,2.000000,6.000000,11.000000,16.000000,435.603000
1684719784,13252,447,2.012646,0,14.303050,1.000000,2.000000,6.000000,11.000000,15.710000,435.603000
1684719814,13278,447,2.007782,0,14.303088,1.000000,2.000000,6.000000,11.000000,15.710000,435.603000
1684719844,13330,447,2.002918,0,14.302783,1.000000,2.000000,6.000000,11.000000,15.710000,435.603000
1684719874,13356,447,2.000000,0,14.302818,1.000000,2.000000,6.000000,11.000000,15.710000,435.603000
1684719904,13408,447,1.998054,0,14.302818,1.000000,2.000000,6.000000,11.000000,15.710000,435.603000
1684719934,13434,447,1.988327,0,14.300158,1.000000,2.000000,6.000000,11.000000,15.710000,435.603000
1684719964,13486,447,1.979572,0,14.298616,1.000000,2.000000,6.000000,11.000000,15.710000,435.603000
1684719994,13512,447,1.977626,0,14.298681,1.000000,2.000000,6.000000,11.000000,15.710000,435.603000
1684720024,13564,447,1.979572,0,14.298684,1.000000,2.000000,6.000000,11.000000,15.710000,435.603000
1684720054,13590,447,1.979572,0,14.298684,1.000000,2.000000,6.000000,11.000000,15.710000,435.603000
1684720084,13642,447,1.982490,0,14.299198,1.000000,2.000000,6.000000,11.000000,15.710000,435.603000
1684720114,13668,447,1.980545,0,14.299332,1.000000,2.000000,6.000000,11.000000,15.710000,435.603000
1684720144,13720,447,1.980545,0,14.298174,1.000000,2.000000,6.000000,11.000000,15.710000,435.603000
1684720174,13746,447,1.960117,0,14.292649,1.000000,2.000000,6.000000,10.420000,15.710000,435.603000
1684720204,13798,447,1.960117,0,14.292649,1.000000,2.000000,6.000000,10.420000,15.710000,435.603000
1684720234,13824,447,1.955253,0,14.290488,1.000000,2.000000,5.550000,10.420000,15.710000,435.603000
1684720264,13876,447,1.953307,0,14.290482,1.000000,2.000000,5.550000,10.420000,15.710000,435.603000
1684720294,13902,447,1.955253,0,14.290420,1.000000,2.000000,5.550000,10.420000,15.710000,435.603000
1684720324,13954,447,1.964981,0,14.290515,1.000000,2.000000,5.550000,10.420000,15.710000,435.603000
1684720354,13980,447,1.966926,0,14.290452,1.000000,2.000000,5.550000,10.420000,15.710000,435.603000
1684720384,14032,447,1.956226,0,14.287050,1.000000,2.000000,5.000000,10.000000,15.710000,435.603000
1684720414,14058,447,1.956226,0,14.287050,1.000000,2.000000,5.000000,10.000000,15.710000,435.603000
1684720444,14111,447,1.958171,0,14.287056,1.000000,2.000000,5.000000,10.000000,15.710000,435.603000
1684720474,14137,447,1.957198,0,14.287155,1.000000,2.000000,5.000000,10.000000,15.710000,435.603000
1684720504,14189,447,1.950389,0,14.286417,1.000000,2.000000,5.000000,10.000000,15.710000,435.603000
1684720534,14215,447,1.951362,0,14.286387,1.000000,2.000000,5.000000,10.000000,15.710000,435.603000
1684720564,14267,447,1.952335,0,14.286356,1.000000,2.000000,5.000000,10.000000,15.710000,435.603000
1684720594,14293,447,1.952335,0,14.286356,1.000000,2.000000,5.000000,10.000000,15.710000,435.603000
1684720624,14345,447,1.949416,0,14.285017,1.000000,2.000000,5.000000,9.420000,15.710000,435.603000
1684720654,14371,447,1.951362,0,14.285160,1.000000,2.000000,5.000000,9.420000,15.710000,435.603000
1684720684,14423,447,1.934825,0,14.280492,1.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684720714,14449,447,1.933852,0,14.280385,1.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684720744,14501,447,1.928988,0,14.280601,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684720774,14527,447,1.925097,0,14.280308,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684720804,14579,447,1.922179,0,14.280531,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684720834,14605,447,1.922179,0,14.280531,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684720864,14657,447,1.919261,0,14.280685,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684720894,14683,447,1.919261,0,14.280685,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684720924,14735,447,1.916342,0,14.280634,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684720954,14761,447,1.912451,0,14.280338,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684720984,14813,447,1.912451,0,14.280338,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721014,14839,447,1.908560,0,14.280314,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721044,14891,447,1.905642,0,14.280193,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721074,14917,447,1.908560,0,14.280314,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721104,14969,447,1.907588,0,14.280410,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721134,14995,447,1.908560,0,14.280314,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721164,15047,447,1.908560,0,14.280314,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721194,15073,447,1.907588,0,14.280410,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721224,15125,447,1.907588,0,14.280410,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721254,15151,447,1.907588,0,14.280410,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721285,15203,447,1.907588,0,14.280410,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721315,15229,447,1.902724,0,14.279184,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721345,15281,447,1.900778,0,14.279307,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721375,15307,447,1.904669,0,14.279334,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721405,15359,447,1.894942,0,14.278856,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721435,15385,447,1.892023,0,14.278937,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721465,15437,447,1.892023,0,14.278937,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721495,15463,447,1.890078,0,14.279058,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721525,15515,447,1.892996,0,14.278978,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721555,15541,447,1.893969,0,14.279020,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721585,15593,447,1.895914,0,14.279034,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721615,15619,447,1.903696,0,14.279089,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721645,15671,447,1.904669,0,14.279197,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721675,15697,447,1.904669,0,14.279334,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721705,15749,447,1.912451,0,14.279043,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721735,15775,447,1.909533,0,14.279127,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721765,15827,447,1.910506,0,14.278894,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721795,15853,447,1.910506,0,14.278894,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721825,15905,447,1.912451,0,14.278838,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721855,15931,447,1.912451,0,14.278838,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721885,15983,447,1.914397,0,14.278714,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721915,16009,447,1.914397,0,14.278714,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721945,16061,447,1.914397,0,14.278714,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684721975,16087,447,1.916342,0,14.278930,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684722005,16139,447,1.919261,0,14.279253,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684722035,16165,447,1.927043,0,14.279364,0.000000,2.000000,5.000000,9.000000,15.710000,435.603000
1684722065,16217,447,1.911479,0,14.264470,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722095,16243,447,1.911479,0,14.264470,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722125,16295,447,1.916342,0,14.264466,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722155,16321,447,1.916342,0,14.264466,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722185,16373,447,1.914397,0,14.264591,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722215,16399,447,1.914397,0,14.264591,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722245,16451,447,1.910506,0,14.264908,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722275,16477,447,1.914397,0,14.264932,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722305,16529,447,1.914397,0,14.264932,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722335,16555,447,1.911479,0,14.265017,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722365,16607,447,1.914397,0,14.265068,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722395,16633,447,1.909533,0,14.265277,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722425,16685,447,1.907588,0,14.265265,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722455,16711,447,1.911479,0,14.265290,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722485,16763,447,1.911479,0,14.265290,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722515,16789,447,1.911479,0,14.265290,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722545,16841,447,1.910506,0,14.265249,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722575,16867,447,1.910506,0,14.265249,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722605,16917,447,1.913424,0,14.265301,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722635,16945,447,1.914397,0,14.265205,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
1684722665,16993,447,1.911479,0,14.265494,0.000000,2.000000,5.000000,8.420000,15.000000,435.603000
