t,value
1684720654,142
1684720684,142
1684720714,142
1684720744,142
1684720774,142
1684720804,142
1684720834,142
1684720864,142
1684720894,142
1684720924,142
1684720954,142
1684720984,142
1684721014,142
1684721044,142
1684721074,142
1684721104,142
1684721134,142
1684721164,142
1684721194,142
1684721224,142
1684721254,142
1684721285,142
1684721315,142
1684721345,142
1684721375,142
1684721405,142
1684721435,142
1684721465,142
1684721495,142
1684721525,142
1684721555,142
1684721585,142
1684721615,142
1684721645,142
1684721675,142
1684721705,142
1684721735,142
1684721765,142
1684721795,142
1684721825,142
1684721855,142
1684721885,142
1684721915,142
1684721945,142
1684721975,142
1684722005,142
1684722035,142
1684722065,142
1684722095,142
1684722125,142
1684722155,142
1684722185,142
1684722215,142
1684722245,142
1684722275,142
1684722305,142
1684722335,142
1684722365,142
1684722395,142
1684722425,142
1684722455,142
1684722485,142
1684722515,142
1684722545,142
1684722575,142
1684722605,142
1684722635,142
1684722665,142
1684722695,142
1684722725,142
1684722755,142
1684722785,142
1684722815,142
1684722845,142
1684722875,142
1684722905,142
1684722935,142
1684722965,142
1684722995,142
1684723025,142
1684723055,142
1684723085,142
1684723115,142
1684723145,142
1684723175,142
1684723205,142
1684723235,142
1684723265,142
1684723295,142
1684723325,142
1684723355,142
1684723385,142
1684723415,142
1684723445,142
1684723475,142
1684723505,142
1684723535,142
1684723565,142
1684723595,142
1684723625,142
1684723655,142
1684723686,142
1684723716,142
1684723746,142
1684723776,142
1684723806,142
1684723836,142
1684723866,142
1684723896,142
1684723926,142
1684723956,142
1684723986,142
1684724016,142
1684724046,142
1684724076,142
