t,value
1684718944,874048
1684718974,874048
1684719004,874048
1684719034,874048
1684719064,874048
1684719094,874048
1684719124,874048
1684719154,874048
1684719184,874048
1684719214,874048
1684719244,874048
1684719274,874048
1684719304,874048
1684719334,874048
1684719364,874048
1684719394,874048
1684719424,874048
1684719454,874048
1684719484,874048
1684719514,874048
1684719544,874048
1684719574,874048
1684719604,874048
1684719634,874048
1684719664,874048
1684719694,874048
1684719724,874048
1684719754,874048
1684719784,874048
1684719814,874048
1684719844,874048
1684719874,874048
1684719904,874048
1684719934,874048
1684719964,874048
1684719994,874048
1684720024,874048
1684720054,874048
1684720084,874048
1684720114,874048
1684720144,874048
1684720174,874048
1684720204,874048
1684720234,874048
1684720264,874048
1684720294,874048
1684720324,874048
1684720354,874048
1684720384,874048
1684720414,874048
1684720444,874048
1684720474,874048
1684720504,874048
1684720534,874048
1684720564,874048
1684720594,874048
1684720624,874048
1684720654,874048
1684720684,874048
1684720714,874048
1684720744,874048
1684720774,874048
1684720804,874048
1684720834,874048
1684720864,874048
1684720894,874048
1684720924,874048
1684720954,874048
1684720984,874048
1684721014,874048
1684721044,874048
1684721074,874048
1684721104,874048
1684721134,874048
1684721164,874048
1684721194,874048
1684721224,874048
1684721254,874048
1684721285,874048
1684721315,874048
1684721345,874048
1684721375,874048
1684721405,874048
1684721435,874048
1684721465,874048
1684721495,874048
1684721525,874048
1684721555,874048
1684721585,874048
1684721615,874048
1684721645,874048
1684721675,874048
1684721705,874048
1684721735,874048
1684721765,874048
1684721795,874048
1684721825,874048
1684721855,874048
1684721885,874048
1684721915,874048
1684721945,874048
1684721975,874048
1684722005,874048
1684722035,874048
1684722065,874048
1684722095,874048
1684722125,874048
1684722155,874048
1684722185,874048
1684722215,874048
1684722245,874048
1684722275,874048
1684722305,874048
1684722335,874048
1684722365,874048
1684722395,874048
1684722425,874048
1684722455,874048
1684722485,874048
1684722515,874048
1684722545,874048
1684722575,874048
1684722605,874048
1684722635,874048
1684722665,874048
1684722695,874048
1684722725,874048
1684722755,874048
1684722785,874048
1684722815,874048
1684722845,874048
1684722875,874048
1684722905,874048
1684722935,874048
1684722965,874048
1684722995,874048
1684723025,874048
1684723055,874048
1684723085,874048
1684723115,874048
1684723145,874048
1684723175,874048
