t,value
1684721495,872888
1684721525,872888
1684721555,872888
1684721585,872888
1684721615,872888
1684721645,872888
1684721675,872888
1684721705,872888
1684721735,872888
1684721765,872888
1684721795,872888
1684721825,872888
1684721855,872888
1684721885,872888
1684721915,872888
1684721945,872888
1684721975,872888
1684722005,872888
1684722035,872888
1684722065,872888
1684722095,872888
1684722125,872888
1684722155,872888
1684722185,872888
1684722215,872888
1684722245,872888
1684722275,872888
1684722305,872888
1684722335,872888
1684722365,872888
1684722395,872888
1684722425,872888
1684722455,872888
1684722485,872888
1684722515,872888
1684722545,872888
1684722575,872888
1684722605,872888
1684722635,872888
1684722665,872888
1684722695,872888
1684722725,872888
1684722755,872888
1684722785,872888
1684722815,872888
1684722845,872888
1684722875,872888
1684722905,872888
1684722935,872888
1684722965,872888
1684722995,872888
1684723025,872888
1684723055,872888
1684723085,872888
1684723115,872888
1684723145,872888
1684723175,872888
1684723205,872888
1684723235,872888
1684723265,872888
1684723295,872888
1684723325,872888
1684723355,872888
1684723385,872888
1684723415,872888
1684723445,872888
1684723475,872888
1684723505,872888
1684723535,872888
1684723565,872888
1684723595,872888
1684723625,872888
1684723655,872888
1684723686,872888
1684723716,872888
1684723746,872888
1684723776,872888
1684723806,872888
1684723836,872888
1684723866,872888
1684723896,872888
1684723926,872888
1684723956,872888
1684723986,872888
1684724016,872888
1684724046,872888
1684724076,872888
