t,value
1684717803,1392607
1684717833,1392607
1684717863,1392607
1684717893,1392607
1684717923,1392607
1684717953,1392607
1684717983,1392607
1684718013,1392607
1684718043,1392607
1684718073,1392607
1684718103,1392607
1684718133,1392607
1684718163,1392607
1684718193,1392607
1684718223,1392607
1684718253,1392607
1684718283,1392607
1684718313,1392607
1684718343,1392607
1684718373,1392607
1684718403,1392607
1684718433,1392607
1684718463,1392607
1684718493,1392607
1684718524,1392607
1684718554,1392607
1684718584,1392607
1684718614,1392607
1684718644,1392607
1684718674,1392607
1684718704,1392607
1684718734,1392607
1684718764,1392607
1684718794,1392607
1684718824,1392607
1684718854,1392607
1684718884,1392607
1684718914,1392607
1684718944,1392607
1684718974,1392607
1684719004,1392607
1684719034,1392607
1684719064,1392607
1684719094,1392607
1684719124,1392607
1684719154,1392607
1684719184,1392607
1684719214,1392607
1684719244,1392607
1684719274,1392607
1684719304,1392607
1684719334,1392607
1684719364,1392607
1684719394,1392607
1684719424,1392607
1684719454,1392607
1684719484,1392607
1684719514,1392607
1684719544,1392607
1684719574,1392607
1684719604,1392607
1684719634,1392607
1684719664,1392607
1684719694,1392607
1684719724,1392607
1684719754,1392607
1684719784,1392607
1684719814,1392607
1684719844,1392607
1684719874,1392607
1684719904,1392607
1684719934,1392607
1684719964,1392607
1684719994,1392607
1684720024,1392607
1684720054,1392607
1684720084,1392607
1684720114,1392607
1684720144,1392607
1684720174,1392607
1684720204,1392607
1684720234,1392607
1684720264,1392607
1684720294,1392607
1684720324,1392607
1684720354,1392607
1684720384,1392607
1684720414,1392607
1684720444,1392607
1684720474,1392607
1684720504,1392607
1684720534,1392607
1684720564,1392607
1684720594,1392607
1684720624,1392607
1684720654,1392607
1684720684,1392607
1684720714,1392607
1684720744,1392607
1684720774,1392607
1684720804,1392607
1684720834,1392607
1684720864,1392607
1684720894,1392607
1684720924,1392607
1684720954,1392607
1684720984,1392607
1684721014,1392607
1684721044,1392607
1684721074,1392607
1684721104,1392607
1684721134,1392607
1684721164,1392607
1684721194,1392607
1684721224,1392607
1684721254,1392607
1684721285,1392607
1684721315,1392607
1684721345,1392607
1684721375,1392607
1684721405,1392607
1684721435,1392607
1684721465,1392607
1684721495,1392607
1684721525,1392607
1684721555,1392607
1684721585,1392607
1684721615,1392607
1684721645,1392607
1684721675,1392607
1684721705,1392607
1684721735,1392607
1684721765,1392607
1684721795,1392607
1684721825,1392607
1684721855,1392607
1684721885,1392607
1684721915,1392607
1684721945,1392607
1684721975,1392607
1684722005,1392607
1684722035,1392607
1684722065,1392607
1684722095,1392607
1684722125,1392607
1684722155,1392607
1684722185,1392607
1684722215,1392607
1684722245,1392607
1684722275,1392607
1684722305,1392607
1684722335,1392607
1684722365,1392607
1684722395,1392607
1684722425,1392607
1684722455,1392607
1684722485,1392607
1684722515,1392607
1684722545,1392607
1684722575,1392607
1684722605,1392607
1684722635,1392607
1684722665,1392607
1684722695,1392607
1684722725,1392607
1684722755,1392607
1684722785,1392607
1684722815,1392607
1684722845,1392607
1684722875,1392607
1684722905,1392607
1684722935,1392607
1684722965,1392607
1684722995,1392607
1684723025,1392607
1684723055,1392607
1684723085,1392607
1684723115,1392607
1684723145,1392607
1684723175,1392607
1684723205,1392607
1684723235,1392607
1684723265,1392607
1684723295,1392607
1684723325,1392607
1684723355,1392607
1684723385,1392607
1684723415,1392607
1684723445,1392607
1684723475,1392607
1684723505,1392607
1684723535,1392607
1684723565,1392607
1684723595,1392607
1684723625,1392607
1684723655,1392607
1684723686,1392607
1684723716,1392607
1684723746,1392607
1684723776,1392607
1684723806,1392607
1684723836,1392607
1684723866,1392607
1684723896,1392607
1684723926,1392607
1684723956,1392607
1684723986,1392607
1684724016,1392607
1684724046,1392607
1684724076,1392607
