t,value
1684717563,67175104
1684717593,67176640
1684717623,67179840
1684717653,67181440
1684717683,67184512
1684717713,67186112
1684717743,67189248
1684717773,67190848
1684717803,67193984
1684717833,67195520
1684717863,67198592
1684717893,67200192
1684717923,67203328
1684717953,67204928
1684717983,67208064
1684718013,67209664
1684718043,67212800
1684718073,67214336
1684718103,67217472
1684718133,67219072
1684718163,67222144
1684718193,67223744
1684718223,67226880
1684718253,67228416
1684718283,67231616
1684718313,67233088
1684718343,67236352
1684718373,67237888
1684718403,67241088
1684718433,67242560
1684718463,67245760
1684718493,67247296
1684718524,67250368
1684718554,67251968
1684718584,67255040
1684718614,67256640
1684718644,67259712
1684718674,67261312
1684718704,67264512
1684718734,67266048
1684718764,67269184
1684718794,67270848
1684718824,67273920
1684718854,67275520
1684718884,67278656
1684718914,67280256
1684718944,67283392
1684718974,67284928
1684719004,67288000
1684719034,67289600
1684719064,67292736
1684719094,67294336
1684719124,67297344
1684719154,67298944
1684719184,67302016
1684719214,67303616
1684719244,67306752
1684719274,67308352
1684719304,67311424
1684719334,67313024
1684719364,67316160
1684719394,67317760
1684719424,67320832
1684719454,67322432
1684719484,67325568
1684719514,67327104
1684719544,67330240
1684719574,67331776
1684719604,67334912
1684719634,67336512
1684719664,67339648
1684719694,67341248
1684719724,67344320
1684719754,67345920
1684719784,67349056
1684719814,67350656
1684719844,67353792
1684719874,67355392
1684719904,67358528
1684719934,67360064
1684719964,67363200
1684719994,67364736
1684720024,67367872
1684720054,67369408
1684720084,67372544
1684720114,67374208
1684720144,67377280
1684720174,67378816
1684720204,67381952
1684720234,67383552
1684720264,67386624
1684720294,67388224
1684720324,67391360
1684720354,67392960
1684720384,67396160
1684720414,67397632
1684720444,67119896
1684720474,67121304
1684720504,67124312
1684720534,67125912
1684720564,67129048
1684720594,67130584
1684720624,67133720
1684720654,67135320
1684720684,67138520
1684720714,67139992
1684720744,67143192
1684720774,67144792
1684720804,67147864
1684720834,67149400
1684720864,67152600
1684720894,67154136
1684720924,67157336
1684720954,67158872
1684720984,67161944
1684721014,67163480
1684721044,67166680
1684721074,67168280
1684721104,67171352
1684721134,67172952
1684721164,67176024
1684721194,67177688
1684721224,67180824
1684721254,67182424
1684721285,67185496
1684721315,67187096
1684721345,67190168
1684721375,67191768
1684721405,67194904
1684721435,67196440
1684721465,67199576
1684721495,67201112
1684721525,67204376
1684721555,67205912
1684721585,67209048
1684721615,67210584
1684721645,67213784
1684721675,67215320
1684721705,67218392
1684721735,67219992
1684721765,67223064
1684721795,67224664
1684721825,67227800
1684721855,67229336
1684721885,67232600
1684721915,67234072
1684721945,67237208
1684721975,67238808
1684722005,67241944
1684722035,67243416
1684722065,67246616
1684722095,67248216
1684722125,67251416
1684722155,67252952
1684722185,67256088
1684722215,67257624
1684722245,67260824
1684722275,67262360
1684722305,67265432
1684722335,67267032
1684722365,67270232
1684722395,67271704
1684722425,67274904
1684722455,67276376
1684722485,67279576
1684722515,67281112
1684722545,67284248
1684722575,67285848
1684722605,67289664
1684722635,67290584
1684722665,67293208
1684722695,67295256
1684722725,67297944
1684722755,67299992
1684722785,67302680
1684722815,67304728
1684722845,67307288
1684722875,67309400
1684722905,67312024
1684722935,67314072
1684722965,67316120
1684722995,67318744
1684723025,67320600
1684723055,67323480
1684723085,67325272
1684723115,67328216
1684723145,67330008
1684723175,67332888
