t,value
1684717803,1336178
1684717833,1336178
1684717863,1336178
1684717893,1336178
1684717923,1336178
1684717953,1336178
1684717983,1336178
1684718013,1336178
1684718043,1336178
1684718073,1336178
1684718103,1336178
1684718133,1336178
1684718163,1336178
1684718193,1336178
1684718223,1336178
1684718253,1336178
1684718283,1336178
1684718313,1336178
1684718343,1336178
1684718373,1336178
1684718403,1336178
1684718433,1336178
1684718463,1336178
1684718493,1336178
1684718524,1336178
1684718554,1336178
1684718584,1336178
1684718614,1336178
1684718644,1336178
1684718674,1336178
1684718704,1336178
1684718734,1336178
1684718764,1336178
1684718794,1336178
1684718824,1336178
1684718854,1336178
1684718884,1336178
1684718914,1336178
1684718944,1336178
1684718974,1336178
1684719004,1336178
1684719034,1336178
1684719064,1336178
1684719094,1336178
1684719124,1336178
1684719154,1336178
1684719184,1336178
1684719214,1336178
1684719244,1336178
1684719274,1336178
1684719304,1336178
1684719334,1336178
1684719364,1336178
1684719394,1336178
1684719424,1336178
1684719454,1336178
1684719484,1336178
1684719514,1336178
1684719544,1336178
1684719574,1336178
1684719604,1336178
1684719634,1336178
1684719664,1336178
1684719694,1336178
1684719724,1336178
1684719754,1336178
1684719784,1336178
1684719814,1336178
1684719844,1336178
1684719874,1336178
1684719904,1336178
1684719934,1336178
1684719964,1336178
1684719994,1336178
1684720024,1336178
1684720054,1336178
1684720084,1336178
1684720114,1336178
1684720144,1336178
1684720174,1336178
1684720204,1336178
1684720234,1336178
1684720264,1336178
1684720294,1336178
1684720324,1336178
1684720354,1336178
1684720384,1336178
1684720414,1336178
1684720444,1336178
1684720474,1336178
1684720504,1336178
1684720534,1336178
1684720564,1336178
1684720594,1336178
1684720624,1336178
1684720654,1336178
1684720684,1336178
1684720714,1336178
1684720744,1336178
1684720774,1336178
1684720804,1336178
1684720834,1336178
1684720864,1336178
1684720894,1336178
1684720924,1336178
1684720954,1336178
1684720984,1336178
1684721014,1336178
1684721044,1336178
1684721074,1336178
1684721104,1336178
1684721134,1336178
1684721164,1336178
1684721194,1336178
1684721224,1336178
1684721254,1336178
1684721285,1336178
1684721315,1336178
1684721345,1336178
1684721375,1336178
1684721405,1336178
1684721435,1336178
1684721465,1336178
1684721495,1336178
1684721525,1336178
1684721555,1336178
1684721585,1336178
1684721615,1336178
1684721645,1336178
1684721675,1336178
1684721705,1336178
1684721735,1336178
1684721765,1336178
1684721795,1336178
1684721825,1336178
1684721855,1336178
1684721885,1336178
1684721915,1336178
1684721945,1336178
1684721975,1336178
1684722005,1336178
1684722035,1336178
1684722065,1336178
1684722095,1336178
1684722125,1336178
1684722155,1336178
1684722185,1336178
1684722215,1336178
1684722245,1336178
1684722275,1336178
1684722305,1336178
1684722335,1336178
1684722365,1336178
1684722395,1336178
1684722425,1336178
