t,value
1684720654,8
1684720684,8
1684720714,8
1684720744,8
1684720774,8
1684720804,8
1684720834,8
1684720864,8
1684720894,8
1684720924,8
1684720954,8
1684720984,8
1684721014,8
1684721044,8
1684721074,8
1684721104,8
1684721134,8
1684721164,8
1684721194,8
1684721224,8
1684721254,8
1684721285,8
1684721315,8
1684721345,8
1684721375,8
1684721405,8
1684721435,8
1684721465,8
1684721495,8
1684721525,8
1684721555,8
1684721585,8
1684721615,8
1684721645,8
1684721675,8
1684721705,8
1684721735,8
1684721765,8
1684721795,8
1684721825,8
1684721855,8
1684721885,8
1684721915,8
1684721945,8
1684721975,8
1684722005,8
1684722035,8
1684722065,8
1684722095,8
1684722125,8
1684722155,8
1684722185,8
1684722215,8
1684722245,8
1684722275,8
1684722305,8
1684722335,8
1684722365,8
1684722395,8
1684722425,8
1684722455,8
1684722485,8
1684722515,8
1684722545,8
1684722575,8
1684722605,8
1684722635,8
1684722665,8
1684722695,8
1684722725,8
1684722755,8
1684722785,8
1684722815,8
1684722845,8
1684722875,8
1684722905,8
1684722935,8
1684722965,8
1684722995,8
1684723025,8
1684723055,8
1684723085,8
1684723115,8
1684723145,8
1684723175,8
1684723205,8
1684723235,8
1684723265,8
1684723295,8
1684723325,8
1684723355,8
1684723385,8
1684723415,8
1684723445,8
1684723475,8
1684723505,8
1684723535,8
1684723565,8
1684723595,8
1684723625,8
1684723655,8
1684723686,8
1684723716,8
1684723746,8
1684723776,8
1684723806,8
1684723836,8
1684723866,8
1684723896,8
1684723926,8
1684723956,8
1684723986,8
1684724016,8
1684724046,8
1684724076,8
