t,value
1684720594,596
1684720624,596
1684720654,596
1684720684,596
1684720714,596
1684720744,596
1684720774,596
1684720804,596
1684720834,596
1684720864,596
1684720894,596
1684720924,596
1684720954,596
1684720984,596
1684721014,596
1684721044,596
1684721074,596
1684721104,596
1684721134,596
1684721164,596
1684721194,596
1684721224,596
1684721254,596
1684721285,596
1684721315,596
1684721345,596
1684721375,596
1684721405,596
1684721435,596
1684721465,596
1684721495,596
1684721525,596
1684721555,596
1684721585,596
1684721615,596
1684721645,596
1684721675,596
1684721705,596
1684721735,596
1684721765,596
1684721795,596
1684721825,596
1684721855,596
1684721885,596
1684721915,596
1684721945,596
1684721975,596
1684722005,596
1684722035,596
1684722065,596
1684722095,596
1684722125,596
1684722155,596
1684722185,596
1684722215,596
1684722245,596
1684722275,596
1684722305,596
1684722335,596
1684722365,596
1684722395,596
1684722425,596
1684722455,596
1684722485,596
1684722515,596
1684722545,596
1684722575,596
1684722605,596
1684722635,596
1684722665,596
1684722695,596
1684722725,596
1684722755,596
1684722785,596
1684722815,596
1684722845,596
1684722875,596
1684722905,596
1684722935,596
1684722965,596
1684722995,596
1684723025,596
1684723055,596
1684723085,596
1684723115,596
1684723145,596
1684723175,596
