t,value
1684720654,57
1684720684,57
1684720714,57
1684720744,57
1684720774,57
1684720804,57
1684720834,57
1684720864,57
1684720894,57
1684720924,57
1684720954,57
1684720984,57
1684721014,57
1684721044,57
1684721074,57
1684721104,57
1684721134,57
1684721164,57
1684721194,57
1684721224,57
1684721254,57
1684721285,57
1684721315,57
1684721345,57
1684721375,57
1684721405,57
1684721435,57
1684721465,57
1684721495,57
1684721525,57
1684721555,57
1684721585,57
1684721615,57
1684721645,57
1684721675,57
1684721705,57
1684721735,57
1684721765,57
1684721795,57
1684721825,57
1684721855,57
1684721885,57
1684721915,57
1684721945,57
1684721975,57
1684722005,57
1684722035,57
1684722065,57
1684722095,57
1684722125,57
1684722155,57
1684722185,57
1684722215,57
1684722245,57
1684722275,57
